apartment_id,apartment_name,gu,legal_dong,household_count,elementary_school_name,primary_market,fallback_level,fallback_market_name,school_premium_core_score,estimated_school_premium_pct,school_premium_confidence,representative_area_m2,recent_6m_market_price,recent_12m_market_price,transaction_count_6m,transaction_count_12m,comparable_apartment_count,comparable_transaction_count,local_fair_price_per_m2,local_fair_total_price,fair_price_lower,fair_price_upper,prediction_interval_width_pct,selected_model_type,local_model_rmse,local_model_mae,recent_local_residual,residual_volatility,model_confidence,low_sample_flag,fallback_flag,data_quality_flag
A60484514,협성르네상스,사하구,장림동,650.0,효림초등학교,사하구|장림동,0,사하구|장림동,29.150275938189846,-8.465302955365573,B,59.9971,2933475.117964035,2961473.298530283,13,21,4,1406,3285184.086353041,197101518.14733207,2503474.98775979,4310981.549244385,55.01994755767705,F_S,0.13864435051069998,0.1003983453805428,-0.09314866384521991,0.11826492012435884,MEDIUM,False,False,OK
A60607003,신영도롯데낙천대,영도구,청학동,528.0,청동초등학교,영도구|청학동,2,영도구|동삼동;영도구|봉래동2가;영도구|봉래동4가;영도구|영선동4가;영도구|청학동,38.849889624724064,-4.620146366030276,B,74.4694,2501354.900571143,2501354.900571143,7,10,10,2130,3412535.190852399,254129448.1416636,2127689.0007312405,5473260.624463326,98.03771790251966,F_S,0.24103013177016724,0.1824645800248972,-0.2825075160090238,0.11449412354940974,MEDIUM,True,True,OK
A60607004,영도신도브래뉴,영도구,청학동,508.0,봉학초등학교,영도구|청학동,2,영도구|동삼동;영도구|봉래동2가;영도구|봉래동4가;영도구|영선동4가;영도구|청학동,38.334768211920526,-4.828355393331751,B,84.961,3815970.8065597634,3837054.648603477,13,19,10,2134,3523302.3472646642,299343290.72595316,2196751.456401268,5650916.672465453,98.03771790251965,F_S,0.24103013177016724,0.1824645800248972,0.09369046275057613,0.1133048627102332,MEDIUM,True,True,OK
A60608002,조양비취맨션,영도구,동삼동,630.0,중리초등학교,영도구|동삼동,0,영도구|동삼동,64.44094922737307,6.317927830150016,B,53.85,1671309.192200557,1667853.1132738297,2,6,5,1382,2122363.43685201,114289271.07448074,1373666.8249372845,3279125.9687675196,89.78005890718238,F_S,0.22196255995992464,0.18318281398039035,-0.3369384556112873,0.2708352967831127,HIGH,False,False,OK
A60608303,동삼그린힐,영도구,동삼동,2088.0,상리초등학교,영도구|동삼동,0,영도구|동삼동,59.38355408388521,4.061141130872925,B,49.94,1623494.5499429968,1661994.3932719263,24,55,5,835,2047142.7595305762,102234309.41095696,1324981.407919817,3162907.383340487,89.78005890718237,F_S,0.22196255995992464,0.18318281398039035,-0.24942267600516566,0.2258822296704647,HIGH,False,False,OK
A60670101,도시공사동삼2지구영구임대아파트,영도구,동삼동,1120.0,봉삼초등학교,영도구|동삼동,0,영도구|동삼동,,,C,,,,0,0,6,1497,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
A60675110,함지그린,영도구,동삼동,1000.0,절영초등학교,영도구|동삼동,0,영도구|동삼동,26.710706401766004,-9.407759354244194,B,57.09,2566123.66438956,2767559.9929935187,18,35,5,1103,2841200.050401139,162204110.87740105,1838922.6767094592,4389753.755630497,89.78005890718237,F_S,0.22196255995992464,0.18318281398039035,-0.09302064461382642,0.24534975813068777,HIGH,False,False,OK
A60675801,미광마린타워,영도구,봉래동2가,676.0,대교초등학교,영도구|봉래동2가,1,영도구|동삼동;영도구|봉래동2가;영도구|영선동4가;영도구|청학동,42.63222958057395,-3.077330910186382,B,84.92,3951403.632932295,3951403.632932295,5,9,9,2017,4141936.1154495454,351733214.9239754,2582464.772289187,6643124.416856194,98.03771790251967,F_S,0.24103013177016724,0.1824645800248972,0.004043524530501941,0.1677993457293455,MEDIUM,True,True,OK
A60676104,부산동삼1,영도구,동삼동,976.0,상리초등학교,영도구|동삼동,0,영도구|동삼동,59.38355408388521,,B,,,,0,0,6,1497,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
A60676205,부산동삼2주공,영도구,동삼동,1968.0,상리초등학교,영도구|동삼동,0,영도구|동삼동,59.38355408388521,,B,,,,0,0,6,1497,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
A60680909,국제마마뉴비치타운,영도구,동삼동,522.0,중리초등학교,영도구|동삼동,0,영도구|동삼동,64.44094922737307,6.317927830149972,B,85.76,2028917.9104477607,1977599.723760272,9,14,5,1365,2027756.0061483392,173900355.08728158,1312433.6324059682,3132954.1692198757,89.78005890718237,F_S,0.22196255995992464,0.18318281398039035,-0.07665409290784542,0.13145312523069427,HIGH,False,False,OK
A60680912,절영아파트(215동-217동),영도구,동삼동,1340.0,봉삼초등학교,영도구|동삼동,0,영도구|동삼동,,,C,46.27,2009941.6468554137,2053166.1984006916,17,37,6,1497,2522077.5656770323,116696528.96387629,1626123.7325314232,3911679.732629736,90.62195513740168,F_NS,0.2239203511188243,0.18384029563213025,,,HIGH,False,False,MISSING_SCHOOL_USED_NS
A60681702,반도보라,영도구,영선동4가,868.0,남항초등학교,영도구|영선동4가,1,영도구|봉래동2가;영도구|봉래동4가;영도구|영선동4가;영도구|청학동,52.83443708609272,1.2097296448581485,B,84.81,3685092.127303182,3768844.221105528,6,19,4,583,3829250.9399490473,324758772.2170787,2387508.010997021,6141618.2452838505,98.03771790251966,F_S,0.24103013177016724,0.1824645800248972,-0.03283832705547951,0.11858591646101765,MEDIUM,True,True,OK
A60701003,동래센트럴파크하이츠2차,동래구,명륜동,680.0,명륜초등학교,동래구|명륜동,0,동래구|명륜동,78.46087196467991,12.833300835998362,B,84.972,7590735.771783647,6770943.115834939,5,29,4,1357,6965212.9103144435,591848071.4152389,5643563.011937033,8596376.22250266,42.39372505315595,F_S,0.10735335184448266,0.07974010601338648,0.006723097936077949,0.10796770381948571,MEDIUM,False,False,OK
A60701004,명륜아이파크1단지,동래구,명륜동,1409.0,명륜초등학교,동래구|명륜동,0,동래구|명륜동,78.46087196467991,12.83330083599834,B,84.9949,9588573.71436639,9447625.681070276,25,59,4,1174,8926117.024281874,758674423.8671355,7232385.359514368,11016498.86871137,42.393725053155926,F_S,0.10735335184448266,0.07974010601338648,0.05456353131339853,0.11313262344587152,MEDIUM,False,False,OK
A60702002,우성베스토피아,동래구,복천동,744.0,내성초등학교,동래구|복천동,1,동래구|복천동;동래구|안락동,26.39878587196468,-9.5275589627971,B,84.87,3725435.6975430753,3784796.9702487625,8,20,6,1720,3944042.2924459446,334730869.35988736,2459079.521451014,6325728.5780752385,98.03771790251965,F_S,0.24103013177016724,0.1824645800248972,-0.03743342823722351,0.18843753848790493,MEDIUM,True,True,OK
A60710004,안락뜨란채2단지,동래구,안락동,1420.0,안남초등학교,동래구|안락동,0,동래구|안락동,63.739624724061805,6.002073120502582,B,59.98,5826942.314104702,5767829.579946299,34,68,5,1319,6307994.567122659,378353514.136017,4806108.794646192,8279212.385531989,55.05876002157093,F_S,0.1387398130203221,0.110142683536243,-0.05545772969928375,0.12322498527632468,HIGH,False,False,OK
A60712001,사직2차삼정그린코아,동래구,사직동,560.0,사직초등학교,동래구|사직동,0,동래구|사직동,80.76136865342164,13.939893124115454,B,112.4493,3742559.7138075302,3708337.890942852,12,29,8,2877,4262916.117989643,479361933.42665267,3026565.759681896,6004314.880944758,69.85239772128439,F_S,0.1747576003859271,0.12944148127320504,-0.1730207332640621,0.14044174719004435,HIGH,False,False,OK
A60712204,한신,동래구,사직동,710.0,사직초등학교,동래구|사직동,0,동래구|사직동,80.76136865342164,13.9398931241155,B,84.94,2758274.82447342,2758274.82447342,11,27,8,2841,3376626.984363815,286810696.0518624,2397322.23933905,4755977.150021073,69.8523977212844,F_S,0.1747576003859271,0.12944148127320504,-0.22331182128638183,0.14170432300889144,HIGH,False,False,OK
A60775306,동래럭키,동래구,온천동,1536.0,내산초등학교,동래구|온천동,0,동래구|온천동,68.33162251655628,8.087336312462568,B,132.49,9216735.10322726,9240630.985467974,14,36,8,2238,8384147.119214429,1110815651.8247197,6156462.895597736,11417907.345286913,62.75467706943291,F_S,0.15757156514010623,0.11649320025479064,-0.0755487588792878,0.20415937649584384,HIGH,False,False,OK
A60775407,동원로얄듀크,동래구,낙민동,632.0,안민초등학교,동래구|낙민동,0,동래구|낙민동,61.6733995584989,5.076953894670111,B,59.955,5087148.694854475,5003752.814610958,7,15,5,902,4610453.676496589,276419750.17435294,3456991.661938189,6148780.553090317,58.38446886202262,F_S,0.1469017931393727,0.11484599795241653,0.09722486284151799,0.13429704089810834,HIGH,False,False,OK
A60775605,동래우성,동래구,낙민동,531.0,안민초등학교,동래구|낙민동,0,동래구|낙민동,61.6733995584989,5.076953894670111,B,59.64,4149899.396378269,3829690.967195972,9,22,5,894,4244764.89801802,253157778.51779473,3182792.3863854613,5661075.826534859,58.38446886202263,F_S,0.1469017931393727,0.11484599795241653,-0.08173589516263391,0.1372769968118992,HIGH,False,False,OK
A60776006,한양,동래구,낙민동,552.0,낙민초등학교,동래구|낙민동,0,동래구|낙민동,57.23300220750552,3.116065335004304,B,96.4,5095887.106501025,5126040.284646002,8,9,5,960,6116464.319849172,589627160.4334602,4586222.44965889,8157287.655937954,58.38446886202262,F_S,0.1469017931393727,0.11484599795241653,-0.19528555618321874,0.2332100881406764,HIGH,False,False,OK
A60776402,사직2차쌍용예가,동래구,사직동,625.0,사직초등학교,동래구|사직동,0,동래구|사직동,80.76136865342164,13.939893124115454,B,84.995,6000352.961938937,5583732.4515468525,11,44,8,2784,5700150.487720388,484484290.7037944,4046966.8681410593,8028658.657535236,69.85239772128439,F_S,0.1747576003859271,0.12944148127320504,-0.0010507619184538797,0.13485217640567268,HIGH,False,False,OK
A60777205,안락SKVIEW,동래구,안락동,1898.0,안남초등학교,동래구|안락동,0,동래구|안락동,63.739624724061805,6.002073120502582,B,84.93,4731638.418079097,4650888.967384905,34,77,5,1233,4774401.005228243,405489877.3740347,3637652.2548055793,6266378.246741667,55.05876002157092,F_S,0.1387398130203221,0.110142683536243,-0.029774784705598023,0.14323815969420567,HIGH,False,False,OK
A60777206,부산안락4휴먼시아,동래구,안락동,619.0,충렬초등학교,동래구|안락동,0,동래구|안락동,27.80695364238411,,B,,,,0,0,6,1720,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES
A60777604,안락현대,동래구,안락동,738.0,반안초등학교,동래구|안락동,0,동래구|안락동,64.27847682119204,6.244671660872081,B,84.83,4008685.4852179727,4008016.032064128,19,31,5,1551,4430585.123378594,375846536.01620615,3375696.3326953975,5815121.56332784,55.05876002157092,F_S,0.1387398130203221,0.110142683536243,-0.10806436780244333,0.13458020542345125,HIGH,False,False,OK
A60778502,강변뜨란채,동래구,안락동,814.0,안진초등학교,동래구|안락동,0,동래구|안락동,62.64050772626931,5.508951659373573,B,59.69,6156810.185960798,6031160.99849221,14,37,5,1482,5814912.746916265,347092141.8634319,4430426.024574457,7632044.879362821,55.05876002157092,F_S,0.1387398130203221,0.110142683536243,0.07782461311928834,0.1259558333992741,HIGH,False,False,OK
A60778608,사직쌍용예가,동래구,사직동,2947.0,예원초등학교,동래구|사직동,0,동래구|사직동,84.42207505518763,15.723196080114745,B,84.965,6390866.827517212,6237862.649326193,59,193,8,1994,5987148.653986546,508698085.3859669,4250728.518398977,8432895.408346184,69.85239772128438,F_S,0.1747576003859271,0.12944148127320504,0.03879244515421476,0.1520481523492678,HIGH,False,False,OK
A60780104,중앙하이츠2,동래구,낙민동,511.0,안민초등학교,동래구|낙민동,0,동래구|낙민동,61.6733995584989,5.076953894670111,B,59.9,3973288.814691152,3839732.888146912,11,27,5,869,4072788.693849109,243960042.76156163,3053841.8870247407,5431717.933801052,58.38446886202263,F_S,0.1469017931393727,0.11484599795241653,-0.005912479458345388,0.1591170356569903,HIGH,False,False,OK
A60780108,한일유앤아이,동래구,낙민동,935.0,안민초등학교,동래구|낙민동,0,동래구|낙민동,61.6733995584989,5.076953894670089,B,84.9854,5607785.304127092,5390943.450415679,14,37,5,803,5714098.892459698,485614980.0152444,4284522.438089836,7620668.726703148,58.38446886202262,F_S,0.1469017931393727,0.11484599795241653,-0.015115309559623924,0.11860523729194437,HIGH,False,False,OK
A60782005,삼정그린코아,동래구,사직동,874.0,사직초등학교,동래구|사직동,0,동래구|사직동,80.76136865342164,13.939893124115477,B,75.29,3097271.0530721582,3096378.401884666,13,42,8,2802,3395993.515565673,255684351.78693953,2411072.0009100083,4783254.89799197,69.8523977212844,F_S,0.1747576003859271,0.12944148127320504,-0.05769020579906314,0.12418836711657162,HIGH,False,False,OK
A60782701,화목,동래구,안락동,793.0,명장초등학교,동래구|안락동,0,동래구|안락동,37.07008830022075,-5.337605845222148,B,134.82,2472042.377869335,2560329.6056503826,8,16,5,1547,2760333.8931856495,372148215.47928923,2103119.281260083,3622924.895303256,55.05876002157093,F_S,0.1387398130203221,0.110142683536243,-0.19999490912653162,0.18100000482095782,HIGH,False,False,OK
A60783306,벽산아스타,동래구,온천동,648.0,온천초등학교,동래구|온천동,0,동래구|온천동,83.8975165562914,15.465955809686172,B,117.908,5818364.40438963,5173525.121280999,6,19,8,2286,5357071.782149706,631641619.6897075,3933687.372955891,7295500.47022164,62.75467706943265,F_S,0.15757156514010623,0.11649320025479064,0.015782547857677187,0.174040458303652,HIGH,False,False,OK
A60784207,반도보라스카이뷰,동래구,온천동,1149.0,금강초등학교,동래구|온천동,0,동래구|온천동,77.53211920529802,12.389600394485466,B,84.9501,6300343.308262734,6114078.849922046,16,41,8,2117,7271554.20287245,617719256.689435,5339488.084687445,9902728.44262881,62.75467706943266,F_S,0.15757156514010623,0.11649320025479064,-0.16752512947904208,0.1473041200669643,HIGH,False,False,OK
A60802001,대연힐스테이트푸르지오,남구,대연동,2304.0,용소초등학교,남구|대연동,0,남구|대연동,76.50546357615895,11.901158122276325,B,84.92,11772346.2038021,11400808.154469725,45,112,11,3889,9566639.029285109,812398986.3668915,7317376.294393511,12507294.778152015,54.25017571867489,F_S,0.1367500567214909,0.10463073048529858,0.18056420981420196,0.12730063269606967,HIGH,False,False,OK
A60804003,삼성,남구,문현동,916.0,성동초등학교,남구|문현동,0,남구|문현동,57.40093818984548,3.1895560646846066,B,84.85,4855627.578078963,4995971.843817685,14,28,6,1087,4874897.02216477,413635012.3306807,3841194.432537485,6186778.9808838405,48.11557121476925,F_S,0.12158959805849731,0.09133348579080684,0.019150797316458856,0.1326002668294306,HIGH,False,False,OK
A60809002,GS하이츠자이,남구,용호동,1149.0,용문초등학교,남구|용호동,0,남구|용호동,76.70408388520971,11.995487935087311,B,130.1762,9037468.76242652,8598188.96228104,21,55,8,3640,8246610.496519315,1073512417.3169976,5830748.346689374,11663440.203162936,70.7283538968573,F_S,0.17686577221442845,0.13696562015300429,-0.0005418916250903294,0.13729346475058168,HIGH,False,False,OK
A60809003,오륙도에스케이뷰,남구,용호동,3000.0,오륙도초등학교,남구|용호동,0,남구|용호동,60.247626931567325,4.443299114637944,B,123.307,4707898.441214826,4851581.932782942,48,92,8,3236,5270482.020208294,649887326.465824,3726483.0609565335,7454208.236279677,70.72835389685706,F_S,0.17686577221442845,0.13696562015300429,-0.17702037186564024,0.18122184226107194,HIGH,False,False,OK
A60809004,엘지메트로시티4-2(230~238),남구,용호동,7374.0,용문초등학교,남구|용호동,0,남구|용호동,76.70408388520971,11.99548793508729,B,85.0,5793081.761006289,5696449.473273508,124,281,8,2273,5917998.441955674,503029867.5662323,4184308.164634136,8370011.046271033,70.72835389685707,F_S,0.17686577221442845,0.13696562015300429,-0.008024157674913823,0.16363668615011387,HIGH,False,False,OK
A60871104,현대아이파크,남구,용당동,748.0,용당초등학교,남구|용당동,1,남구|문현동;남구|용당동,47.220916114790285,-1.1720652336846382,B,77.4806,3236729.702468036,3308068.378775834,7,17,8,1673,3625824.6844322453,280931072.044621,2260673.331758174,5815349.107521783,98.03771790251966,F_S,0.24103013177016724,0.1824645800248972,-0.0800022763160051,0.10985741925505496,MEDIUM,True,True,OK
A60872101,시티프라자,남구,문현동,521.0,성동초등학교,남구|문현동,0,남구|문현동,57.40093818984548,3.1895560646846066,B,59.4,3272625.122899012,3325810.666349923,16,27,6,1174,4142300.258035785,246052635.3273256,3263941.908253882,5257033.33883866,48.11557121476924,F_S,0.12158959805849731,0.09133348579080684,-0.09014780408317513,0.08972379091876667,HIGH,False,False,OK
A60874408,부산대연동푸르지오,남구,대연동,678.0,용소초등학교,남구|대연동,0,남구|대연동,76.50546357615895,11.901158122276325,B,73.13,6602167.182662539,6602167.182662539,9,19,11,4463,7220410.134663596,528028593.14794874,5522781.594816193,9439866.780480202,54.25017571867487,F_S,0.1367500567214909,0.10463073048529858,0.1301983897583181,0.11569242464041012,HIGH,False,False,OK
