apartment_id,apartment_name,gu,legal_dong,household_count,elementary_school_name,elementary_demand_score,school_premium_core_score,school_premium_confidence,estimated_school_premium_pct,school_value_gap_pct,residual_method_gap_pct,comparable_method_gap_pct,gap_confidence,data_quality_flag,comparable_count,gap_method_agreement,gap_6m,gap_12m,gap_24m,temporal_sign_pattern,temporal_stability,gap_positive_probability,bootstrap_gap_median,bootstrap_gap_p05,bootstrap_gap_p95,bootstrap_stability,original_sanity_flag,sanity_flag_reason,sanity_severity,candidate_tier,tier_reason,original_phase145_candidate
A61777312,반도보라타운,사상구,학장동,998.0,학진초등학교,40.93316777041943,40.93316777041943,B,-3.7734411648225,-6.259874204063787,2.138684963330406,-14.65843337145798,LOW,METHOD_DIRECTION_DISAGREEMENT,9.0,MIXED_POSITIVE_RESIDUAL,-6.259874204063788,-7.51993093368465,-8.591594005332905,---,STABLE_NEGATIVE,0.398,-3.985191569510408,-23.619360973968924,11.841022900272948,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61777409,학장대림,사상구,학장동,825.0,구학초등학교,38.87693156732892,38.87693156732892,B,-4.609203597751899,25.690931112584444,24.83773221994572,26.54413000522317,MEDIUM,OK,9.0,STRONG_POSITIVE,25.690931112584448,28.87316554719658,28.19601987894583,+++,STABLE_POSITIVE,1.0,28.324563752762522,19.55015496125972,33.78572126865475,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61777410,학장1지구도개공임대,사상구,학장동,720.0,구학초등학교,38.87693156732892,38.87693156732892,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61777411,학장동삼정그린코아아파트,사상구,학장동,511.0,학장초등학교,35.99950331125828,35.99950331125828,B,-5.766569521433363,-63.3189576389545,-20.691800050842534,-105.94611522706649,MEDIUM,OK,9.0,STRONG_NEGATIVE,-63.3189576389545,-62.676006835795185,-62.424203870921815,---,STABLE_NEGATIVE,0.0,-62.1783733057398,-93.73733695845527,-43.012801079533766,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61777711,목화,사상구,학장동,999.0,학장초등학교,35.99950331125828,35.99950331125828,B,-5.766569521433373,5.351826370707613,6.653752071507313,4.049900669907913,MEDIUM,OK,9.0,STRONG_POSITIVE,5.351826370707613,8.837098838517749,5.779937106976024,+++,STABLE_POSITIVE,0.794,8.406575589133638,-13.443984545916482,16.282328444090652,STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61777806,학장동2차삼성,사상구,학장동,549.0,학장초등학교,35.99950331125828,35.99950331125828,B,-5.766569521433396,-6.074162455663512,0.9493725278585164,-13.09769743918554,LOW,METHOD_DIRECTION_DISAGREEMENT,6.0,MIXED_POSITIVE_RESIDUAL,-6.0741624556635125,-8.277571798182827,-9.800276304069548,---,STABLE_NEGATIVE,0.06,-10.394613259348485,-38.27646613948187,1.4335647333874815,VERY_STABLE_NEGATIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61777903,덕포경동메르빌,사상구,덕포동,517.0,덕상초등학교,58.5157284768212,58.5157284768212,A,3.6787308258989793,25.715462634553745,27.18892140804828,24.242003861059203,MEDIUM,OK,7.0,STRONG_POSITIVE,25.71546263455374,9.928972660330736,15.017230422870615,+++,STABLE_POSITIVE,0.88,11.0519690291649,-2.1161803548254547,24.491829688289332,STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61778507,쌍용스윗닷홈,사상구,엄궁동,607.0,동궁초등학교,52.09056291390729,52.09056291390729,B,0.8908370694532097,-16.2930911282887,2.1845547527478693,-34.770737009325266,LOW,METHOD_DIRECTION_DISAGREEMENT,15.0,MIXED_POSITIVE_RESIDUAL,-16.293091128288697,-18.686901312841105,-17.878743278717444,---,STABLE_NEGATIVE,0.002,-17.895661257648655,-22.444949105819852,-10.139352658308887,VERY_STABLE_NEGATIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61778608,주례청구,사상구,주례동,831.0,주감초등학교,58.16153421633554,58.16153421633554,A,3.5230580408076806,30.19295754862676,37.67569345182866,22.710221645424863,MEDIUM,OK,8.0,STRONG_POSITIVE,30.192957548626765,28.68706315846412,28.766470739138917,+++,STABLE_POSITIVE,1.0,27.66630476038917,19.10379525388042,42.131871432153176,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61780802,사상강변동원,사상구,괘법동,600.0,창진초등학교,49.17135761589404,49.17135761589404,B,-0.3509229405541436,-36.81153713118486,-3.577745732159032,-70.0453285302107,HIGH,OK,23.0,STRONG_NEGATIVE,-36.81153713118486,-29.874536088490288,-27.24759389320154,---,STABLE_NEGATIVE,0.0,-28.445568880041606,-35.241330441311476,-20.707463691584195,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61781005,자유,사상구,덕포동,780.0,모덕초등학교,30.155077262693155,30.155077262693155,B,-8.074282327073512,5.707454505621124,5.707454505621124,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,5.707454505621124,13.038792806012372,11.917710947312571,+++,STABLE_POSITIVE,0.996,12.749309338329667,5.529990336471624,19.089984242619305,VERY_STABLE_POSITIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61781706,모라주공1단지,사상구,모라동,2529.0,모산초등학교,61.79635761589404,61.79635761589404,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61781805,모라벽산,사상구,모라동,780.0,모산초등학교,61.79635761589404,61.79635761589404,B,5.131779760166655,-2.6353865731428403,12.860950374718817,-18.131723521004496,LOW,METHOD_DIRECTION_DISAGREEMENT,5.0,MIXED_POSITIVE_RESIDUAL,-2.6353865731428403,12.915169010805277,10.892145734381648,-++,MIXED,0.8,6.696191935357115,-7.642172259117387,20.70350438383742,STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61781807,모라동원타운,사상구,모라동,1110.0,모덕초등학교,30.155077262693155,30.155077262693155,B,-8.074282327073501,-28.727681753154886,-17.413454735789124,-40.04190877052065,MEDIUM,OK,5.0,STRONG_NEGATIVE,-28.727681753154886,-25.722512668044807,-22.658210536798173,---,STABLE_NEGATIVE,0.0,-25.36508347954703,-39.34324554818197,-14.055201607865786,VERY_STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61781808,우신모라,사상구,모라동,1620.0,모덕초등학교,30.155077262693155,30.155077262693155,B,-8.074282327073512,8.710446933414808,11.22830658456775,6.192587282261863,MEDIUM,OK,5.0,STRONG_POSITIVE,8.710446933414808,5.264860857810083,5.4334481243585095,+++,STABLE_POSITIVE,0.64,4.212154067610358,-10.857429208395436,10.081177001779977,UNCERTAIN,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61783202,엘지신주례2,사상구,주례동,874.0,주양초등학교;개림초등학교,36.705877483443714,36.705877483443714,B,-5.48375711830118,7.326220718042891,13.686505533462269,0.9659359026235164,MEDIUM,OK,8.0,STRONG_POSITIVE,7.326220718042892,8.889351580111986,8.470066681059869,+++,STABLE_POSITIVE,0.91,8.36223414630222,-1.912571200192177,24.042480446220818,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61783203,엘지신주례1,사상구,주례동,953.0,개림초등학교,40.102041942604856,40.102041942604856,B,-4.112132482732022,8.99827606755656,15.658991596920448,2.3375605381926743,MEDIUM,OK,8.0,STRONG_POSITIVE,8.99827606755656,9.03617732714906,10.993808866723072,+++,STABLE_POSITIVE,0.956,8.860451318315588,0.09981517660577902,24.230096329248518,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61783402,현대무지개타운,사상구,주례동,977.0,동주초등학교,43.32251655629139,43.32251655629139,B,-2.793081968244504,35.379804222390135,33.54319398132843,37.21641446345183,MEDIUM,OK,8.0,STRONG_POSITIVE,35.37980422239013,31.16546772971548,27.20930936763983,+++,STABLE_POSITIVE,1.0,32.425935389395924,24.118878192789353,43.34297176857486,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61784208,신구덕우성,사상구,학장동,763.0,구학초등학교,38.87693156732892,38.87693156732892,B,-4.609203597751899,-11.464514666028764,0.1552215036625721,-23.0842508357201,LOW,METHOD_DIRECTION_DISAGREEMENT,9.0,NEUTRAL_OR_ZERO,-11.464514666028762,-10.853877053455168,-10.680243753247776,---,STABLE_NEGATIVE,0.148,-8.542430976708191,-28.746769013871827,5.505079453407362,STABLE_NEGATIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61784213,구학마을,사상구,학장동,1110.0,구학초등학교,38.87693156732892,38.87693156732892,B,-4.609203597751899,30.752291037701653,30.10255653284294,31.402025542560374,MEDIUM,OK,9.0,STRONG_POSITIVE,30.752291037701657,28.04164371344026,21.653664763934664,+++,STABLE_POSITIVE,0.998,26.714987142907898,14.42002593971425,32.384652120645455,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61820001,롯데캐슬,강서구,명지동,1122.0,남명초등학교,58.46859823399559,58.46859823399559,B,3.658003003169563,19.10872533658633,11.107737646215243,27.10971302695741,HIGH,OK,14.0,STRONG_POSITIVE,19.10872533658633,24.531255455992827,24.844988277296657,+++,STABLE_POSITIVE,1.0,25.155547218146985,16.386525100756355,29.883383184734523,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61823001,지사휴먼시아,강서구,지사동,961.0,녹산초등학교,24.00115894039736,24.00115894039736,A,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61823002,지사금강펜테리움,강서구,지사동,1111.0,녹산초등학교,24.00115894039736,24.00115894039736,A,-10.443144251528924,31.41224752707164,21.182792385429615,41.64170266871365,MEDIUM,OK,6.0,STRONG_POSITIVE,31.412247527071635,29.732237760951065,33.121486047016575,+++,STABLE_POSITIVE,1.0,29.113090837118296,12.070747798642333,36.247952652948435,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61829001,부산신호윌더하임,강서구,신호동,671.0,신호초등학교,23.84431567328918,23.84431567328918,A,-10.50271430525428,16.89582163038239,-5.170587155836526,38.96223041660131,LOW,METHOD_DIRECTION_DISAGREEMENT,20.0,MIXED_POSITIVE_COMPARABLE,16.89582163038239,18.35648033656959,16.267211603583522,+++,STABLE_POSITIVE,1.0,18.8506335672991,12.955415186057454,23.838532090917912,VERY_STABLE_POSITIVE,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61870404,퀸덤1차아인슈타인타운,강서구,명지동,1112.0,명호초등학교,59.18261589403974,59.18261589403974,B,3.9724717394391096,23.423793609409373,21.166211766292783,25.681375452525955,HIGH,OK,14.0,STRONG_POSITIVE,23.42379360940937,22.941085843293802,22.35648055048732,+++,STABLE_POSITIVE,1.0,24.07340509730834,16.549411183188838,29.188704048801398,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61870405,퀸덤1차링컨타운,강서구,명지동,1102.0,명호초등학교,59.18261589403974,59.18261589403974,B,3.972471739439088,21.56515763456786,24.417807893793487,18.712507375342238,HIGH,OK,15.0,STRONG_POSITIVE,21.56515763456786,23.65254382532968,21.628301098104636,+++,STABLE_POSITIVE,1.0,20.713358063237393,9.747246829519288,29.16145562441883,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61870406,퀸덤1차에디슨타운,강서구,명지동,652.0,명호초등학교,59.18261589403974,59.18261589403974,B,3.972471739439088,22.530594681305946,18.42453388777604,26.636655474835845,HIGH,OK,15.0,STRONG_POSITIVE,22.530594681305942,20.06862730633373,20.903969773646892,+++,STABLE_POSITIVE,0.998,21.296528728549276,12.313770833472333,28.4715796369971,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61870410,명지두산위브포세이돈,강서구,명지동,1256.0,오션초등학교,42.43294701986755,42.43294701986755,B,-3.159237499840306,23.105495207759045,23.031274663842684,23.179715751675403,HIGH,OK,14.0,STRONG_POSITIVE,23.10549520775904,10.666059560281555,9.942199898822174,+++,STABLE_POSITIVE,1.0,10.777653074532621,7.369445898146587,15.60917808016484,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61870411,명지오션시티한신휴플러스,강서구,명지동,841.0,오션초등학교,42.43294701986755,42.43294701986755,B,-3.159237499840306,20.88001859175689,24.270576270491595,17.48946091302218,HIGH,OK,10.0,STRONG_POSITIVE,20.880018591756887,17.656308845025638,17.459502122685393,+++,STABLE_POSITIVE,1.0,17.34863379171088,9.485956150931742,23.14814775506026,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61872201,부산신호사랑으로부영1차,강서구,신호동,1064.0,,26.9021523178808,26.9021523178808,C,-9.334151995235176,15.444741788978511,15.444741788978511,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,,16.853555505852555,15.44474178897851,NA++,STABLE_POSITIVE,1.0,16.853555505852555,16.853555505852555,16.853555505852555,VERY_STABLE_POSITIVE,True,CONFIDENCE_C;SCHOOL_MAPPING_QUALITY;COMPARABLE_SHORTAGE;OLD_PRICE_WINDOW,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61872202,부산신호사랑으로부영2차,강서구,신호동,1388.0,,26.9021523178808,26.9021523178808,C,-9.334151995235196,7.680175013375123,7.680175013375123,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,7.577987798491449,7.680175013375123,8.009613046316243,+++,STABLE_POSITIVE,0.944,7.680175013375123,-1.446390864561975,8.391682179241737,VERY_STABLE_POSITIVE,True,CONFIDENCE_C;SCHOOL_MAPPING_QUALITY;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61872203,부산신호사랑으로부영5차,강서구,신호동,1109.0,신호초등학교,23.84431567328918,23.84431567328918,A,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61872204,부산신호3사랑으로부영3차,강서구,신호동,1278.0,,26.9021523178808,26.9021523178808,C,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;CONFIDENCE_C;SCHOOL_MAPPING_QUALITY;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61881402,극동스타클래스,강서구,명지동,1124.0,명호초등학교,59.18261589403974,59.18261589403974,B,3.972471739439088,29.762465753046747,30.768511058764936,28.756420447328555,HIGH,OK,15.0,STRONG_POSITIVE,29.762465753046747,18.72807515807318,18.10465958133029,+++,STABLE_POSITIVE,1.0,18.65368320788833,16.360545095514727,21.237815692321256,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61970112,현대,기장군,기장읍청강리,930.0,기장초등학교,64.57853200883002,64.57853200883002,B,6.380001166851623,9.50184032319995,9.50184032319995,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,9.50184032319995,23.230637134485544,15.345474288084148,+++,STABLE_POSITIVE,1.0,13.32903352618301,1.2487993457999114,25.171038367605178,VERY_STABLE_POSITIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61970210,우신네오빌,기장군,기장읍청강리,524.0,대청초등학교,65.05954746136865,65.05954746136865,B,6.597306290749527,17.827359987561625,25.746003154086985,9.908716821036268,MEDIUM,OK,8.0,STRONG_POSITIVE,17.82735998756163,19.26553012805975,20.732179742359296,+++,STABLE_POSITIVE,1.0,22.35807432002198,14.855503413912741,31.703527104007218,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61970311,서부주공,기장군,기장읍서부리,702.0,기장초등학교,64.57853200883002,64.57853200883002,B,6.380001166851623,0.7387868193300617,5.323032416677087,-3.8454587780169622,LOW,METHOD_DIRECTION_DISAGREEMENT,10.0,MIXED_POSITIVE_RESIDUAL,0.7387868193300622,0.19603707010249494,2.1960879213800633,+++,STABLE_POSITIVE,0.44,-0.9845342652492568,-9.556355408336131,4.512049127921294,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61970415,부산기장교리,기장군,기장읍,875.0,,50.171467991169976,50.171467991169976,C,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;CONFIDENCE_C;SCHOOL_MAPPING_QUALITY;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61987101,고촌휴먼시아,기장군,철마면,1084.0,신진초등학교,21.331456953642384,21.331456953642384,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61990108,이진캐스빌블루1차,기장군,기장읍교리,620.0,,50.171467991169976,50.171467991169976,C,0.0727693978885168,10.665178796698417,7.875801639906244,13.454555953490589,LOW,OK,12.0,STRONG_POSITIVE,10.665178796698415,8.376141274835973,4.051533054094697,+++,STABLE_POSITIVE,0.768,7.950399953140006,-5.250587824435689,16.188884546597478,STABLE_POSITIVE,True,CONFIDENCE_C;SCHOOL_MAPPING_QUALITY,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61990110,이지더원,기장군,정관읍모전리,978.0,모전초등학교,62.76445916114791,62.76445916114791,B,5.564447803630412,16.480288876010807,14.932134841128384,18.028442910893222,MEDIUM,OK,5.0,STRONG_POSITIVE,16.480288876010803,20.401626483802815,19.111873138380858,+++,STABLE_POSITIVE,1.0,20.18347830992615,16.026462924338205,22.236056204262884,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61990213,내리 휴먼시아1단지,기장군,기장읍,1002.0,내리초등학교,28.77825607064017,28.77825607064017,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61990514,한신,기장군,기장읍동부리,1131.0,기장초등학교,64.57853200883002,64.57853200883002,B,6.380001166851623,7.054653185460147,7.054653185460147,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,7.054653185460147,5.84402446077541,-4.416582114718314,++-,MIXED,0.83,6.560483201855233,-8.255533248003566,10.88795892015202,STABLE_POSITIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61990609,청강주공,기장군,기장읍청강리,520.0,대청초등학교,65.05954746136865,65.05954746136865,B,6.597306290749527,4.191623200579708,4.191623200579708,,LOW,INSUFFICIENT_COMPARABLES,0.0,INSUFFICIENT,4.191623200579708,-5.661819136660084,-18.001137301692907,+--,MIXED,0.182,-5.661819136660084,-16.099239965320308,7.160994428411124,STABLE_NEGATIVE,False,COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61996005,정관신도시롯데캐슬,기장군,정관읍용수리,761.0,신정초등학교,67.0814017660044,67.0814017660044,B,7.515570671308236,4.835667802301691,4.513843815997332,5.15749178860605,MEDIUM,OK,5.0,STRONG_POSITIVE,4.835667802301691,1.9373665281103514,4.415377204849069,+++,STABLE_POSITIVE,0.698,2.1558858815407476,-3.6002625459414004,15.383028535649075,UNCERTAIN,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61996102,정관센트럴파크,기장군,정관읍달산리,588.0,달산초등학교;방곡초등학교,48.791114790286976,48.791114790286976,B,-0.5115400562642147,-1.3893593508637891,1.6548679110974684,-4.433586612825047,LOW,METHOD_DIRECTION_DISAGREEMENT,11.0,MIXED_POSITIVE_RESIDUAL,-1.3893593508637891,-0.0890033077210195,2.0027320392918324,--+,MIXED,0.638,0.5757186132499788,-6.0498748270561515,5.534436408920945,UNCERTAIN,False,METHOD_DISAGREEMENT,MINOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61996103,정관신도시휴먼시아2단지,기장군,정관읍,1301.0,정원초등학교,57.36440397350993,57.36440397350993,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61996105,정관LH4단지,기장군,정관읍,964.0,방곡초등학교,58.230187637969095,58.230187637969095,B,,,,,LOW,RECENT_PRICE_MISSING,,INSUFFICIENT,,,,NANANA,INSUFFICIENT,,,,,,True,LOW_TRANSACTION;COMPARABLE_SHORTAGE,MAJOR,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61996106,이지더원2차,기장군,정관읍모전리,756.0,모전초등학교,62.76445916114791,62.76445916114791,B,5.564447803630412,3.1361032548908208,3.5912185139767683,2.680987995804873,MEDIUM,OK,5.0,STRONG_POSITIVE,3.1361032548908208,4.187021471189728,3.0329716258519324,+++,STABLE_POSITIVE,0.942,4.755323556661656,-2.5449604239376344,9.77562036762194,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
A61996107,정관동일스위트1차,기장군,정관읍용수리,1758.0,신정초등학교,67.0814017660044,67.0814017660044,B,7.515570671308236,3.8349733727091326,8.055474314808741,-0.3855275693904758,LOW,METHOD_DIRECTION_DISAGREEMENT,5.0,NEUTRAL_OR_ZERO,3.8349733727091326,8.058631661427624,6.724742418180896,+++,STABLE_POSITIVE,0.984,7.221360931697044,1.4731896641947737,25.235075360770168,VERY_STABLE_POSITIVE,False,NONE,NONE,NOT_CANDIDATE,NOT_IN_ORIGINAL_PHASE145_CANDIDATES,False
