apartment_id,apartment_name,gu,legal_dong,household_count,school_premium_core_score,school_premium_confidence,expected_school_premium_pct,gap_confidence,residual_method_gap_pct,comparable_method_gap_pct,school_value_gap_pct,comparable_count,data_quality_flag,internal_complex_id,apartment_age,transaction_count_6m,market_price_6m,market_price_per_m2_6m,representative_area_6m,baseline_price_6m,fair_price_6m,has_6m_price,residual_gap_6m,comparable_rule_6m,comparable_count_6m,comparable_gap_6m,gap_6m,transaction_count_12m,market_price_12m,market_price_per_m2_12m,representative_area_12m,baseline_price_12m,fair_price_12m,has_12m_price,residual_gap_12m,comparable_rule_12m,comparable_count_12m,comparable_gap_12m,gap_12m,transaction_count_24m,market_price_24m,market_price_per_m2_24m,representative_area_24m,baseline_price_24m,fair_price_24m,has_24m_price,residual_gap_24m,comparable_rule_24m,comparable_count_24m,comparable_gap_24m,gap_24m,phase145_gap_reproduced,phase145_reproduction_error,temporal_sign_pattern,temporal_stability,temporal_std,temporal_range,temporal_median,temporal_min,temporal_max,temporal_cv,gap_method_agreement,gap_method_abs_diff,large_method_disagreement,bootstrap_iterations,bootstrap_gap_p05,bootstrap_gap_p25,bootstrap_gap_median,bootstrap_gap_p75,bootstrap_gap_p95,gap_positive_probability,gap_negative_probability,bootstrap_iqr,bootstrap_stability,sanity_flag
A61970210,우신네오빌,기장군,기장읍청강리,524.0,65.05954746136865,B,6.597306290749527,MEDIUM,25.746003154086985,9.908716821036268,17.827359987561625,8.0,OK,A61970210,23,6.0,193000000.0,2975585.1984223565,59.9882,238709819.7709604,254458237.7273468,True,25.746003154086985,DISTRICT_RELAXED,8.0,9.908716821036268,17.82735998756163,17.0,210000000.0,2833890.665164149,59.9882,241277436.36554953,257195247.85305312,True,19.560572494458015,DISTRICT_RELAXED,6.0,18.97048776166149,19.26553012805975,29.0,209000000.0,2823901.5023155995,59.9882,241277436.36554953,257195247.85305312,True,19.97503313158321,DISTRICT_RELAXED,7.0,21.489326353135382,20.732179742359296,17.827359987561625,0.0,+++,STABLE_POSITIVE,1.452433145449856,2.9048197547976677,19.26553012805975,17.82735998756163,20.732179742359296,0.07535312014410302,STRONG_POSITIVE,15.837286333050717,False,500,14.855503413912741,18.969094030209966,22.35807432002198,28.58545950490338,31.703527104007218,1.0,0.0,9.616365474693414,VERY_STABLE_POSITIVE,False
A61970311,서부주공,기장군,기장읍서부리,702.0,64.57853200883002,B,6.380001166851623,LOW,5.323032416677087,-3.8454587780169622,0.7387868193300617,10.0,METHOD_DIRECTION_DISAGREEMENT,A61970311,25,10.0,197500000.0,3392181.5273144036,59.875,195434320.3072365,207903032.22326672,True,5.323032416677087,DISTRICT_RELAXED,10.0,-3.8454587780169627,0.7387868193300622,19.0,200000000.0,3471295.060080107,59.83,194585895.28153175,207000477.67102212,True,3.5976285233283223,DISTRICT_RELAXED,7.0,-3.2055543831233324,0.19603707010249494,43.0,200000000.0,3441558.441558441,59.83,194099475.25172144,206483024.03763416,True,3.340052325863585,DISTRICT_RELAXED,7.0,1.0521235168965415,2.1960879213800633,0.7387868193300617,0.0,+++,STABLE_POSITIVE,1.0342877742693972,2.0000508512775683,0.7387868193300622,0.19603707010249494,2.1960879213800633,0.9910414314745107,MIXED_POSITIVE_RESIDUAL,9.168491194694049,False,500,-9.556355408336131,-4.483304923470357,-0.9845342652492568,1.7028072122456495,4.512049127921294,0.44,0.56,6.186112135716006,UNCERTAIN,False
A61970415,부산기장교리,기장군,기장읍,875.0,50.171467991169976,C,,LOW,,,,,RECENT_PRICE_MISSING,A61970415,22,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False
A61987101,고촌휴먼시아,기장군,철마면,1084.0,21.331456953642384,B,,LOW,,,,,RECENT_PRICE_MISSING,A61987101,16,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,True
A61990108,이진캐스빌블루1차,기장군,기장읍교리,620.0,50.171467991169976,C,0.0727693978885168,LOW,7.875801639906244,13.454555953490589,10.665178796698417,12.0,OK,A61990108,15,17.0,345000000.0,4043389.7548869248,84.922,374198857.4999859,374471159.75549436,True,7.875801639906244,DISTRICT_RELAXED,12.0,13.454555953490587,10.665178796698415,30.0,347500000.0,4084301.5353460377,84.922,368165649.2505589,368433561.176751,True,5.685908291380093,DISTRICT_RELAXED,14.0,11.066374258291855,8.376141274835973,39.0,347000000.0,4083539.569733793,84.922,361859994.74021405,362123318.079586,True,4.179328552315719,DISTRICT_RELAXED,15.0,3.9237375558736742,4.051533054094697,10.665178796698417,0.0,+++,STABLE_POSITIVE,3.358626679861316,6.613645742603718,8.376141274835973,4.051533054094697,10.665178796698415,0.4363202755748469,STRONG_POSITIVE,5.578754313584345,False,500,-5.250587824435689,0.4598505659875004,7.950399953140006,12.266458533362641,16.188884546597478,0.768,0.23199999999999998,11.806607967375141,STABLE_POSITIVE,False
A61990110,이지더원,기장군,정관읍모전리,978.0,62.76445916114791,B,5.564447803630412,MEDIUM,14.932134841128384,18.028442910893222,16.480288876010807,5.0,OK,A61990110,14,20.0,181500000.0,2935568.1873930153,59.8832,200259702.16063374,211403048.75906792,True,14.932134841128384,ALL_SAME_DONG,5.0,18.028442910893226,16.480288876010803,49.0,220000000.0,2807239.3749528197,84.7808,260366155.23842728,274854094.0449889,True,21.068058555750802,ALL_SAME_DONG,5.0,19.735194411854827,20.401626483802815,96.0,226000000.0,2869236.4938191883,84.7808,260236067.39338127,274716767.5297064,True,18.720221227469057,ALL_SAME_DONG,5.0,19.50352504929266,19.111873138380858,16.480288876010807,0.0,+++,STABLE_POSITIVE,1.9985656546744073,3.9213376077920117,19.111873138380858,16.480288876010803,20.401626483802815,0.10707789425994195,STRONG_POSITIVE,3.096308069764838,False,500,16.026462924338205,19.073040531286317,20.18347830992615,20.953994974679595,22.236056204262884,1.0,0.0,1.8809544433932786,VERY_STABLE_POSITIVE,False
A61990213,내리 휴먼시아1단지,기장군,기장읍,1002.0,28.77825607064017,B,,LOW,,,,,RECENT_PRICE_MISSING,A61990213,17,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False
A61990514,한신,기장군,기장읍동부리,1131.0,64.57853200883002,B,6.380001166851623,LOW,7.054653185460147,,7.054653185460147,0.0,INSUFFICIENT_COMPARABLES,A61990514,31,19.0,163000000.0,2565158.5573924812,59.85,164107152.21510014,174577190.4413105,True,7.054653185460147,INSUFFICIENT_COMPARABLES,0.0,,7.054653185460147,37.0,164000000.0,2588692.122139201,59.85,163125684.33036184,173533104.8940736,True,5.84402446077541,INSUFFICIENT_COMPARABLES,0.0,,5.84402446077541,70.0,183500000.0,2589249.9875524743,59.85,165618825.56763253,176185308.57137343,True,-4.416582114718314,INSUFFICIENT_COMPARABLES,0.0,,-4.416582114718314,7.054653185460147,0.0,++-,MIXED,6.3025776276874375,11.47123530017846,5.84402446077541,-4.416582114718314,7.054653185460147,2.229134629857225,INSUFFICIENT,,False,500,-8.255533248003566,5.74346153959997,6.560483201855233,8.328432734351853,10.88795892015202,0.83,0.17000000000000004,2.5849711947518834,STABLE_POSITIVE,False
A61990609,청강주공,기장군,기장읍청강리,520.0,65.05954746136865,B,6.597306290749527,LOW,4.191623200579708,,4.191623200579708,0.0,INSUFFICIENT_COMPARABLES,A61990609,35,7.0,100000000.0,2519526.3290501386,39.69,97650830.48364457,104093154.86611122,True,4.191623200579708,INSUFFICIENT_COMPARABLES,0.0,,4.191623200579708,10.0,109500000.0,2738184.546136534,39.69,97542181.61160204,103977338.09519859,True,-5.661819136660084,INSUFFICIENT_COMPARABLES,0.0,,-5.661819136660084,21.0,120000000.0,3052503.0525030526,39.69,96309389.21879008,102663214.61230378,True,-18.001137301692907,INSUFFICIENT_COMPARABLES,0.0,,-18.001137301692907,4.191623200579708,0.0,+--,MIXED,11.119560223486435,22.192760502272616,-5.661819136660084,-18.001137301692907,4.191623200579708,1.713220161305922,INSUFFICIENT,,False,500,-16.099239965320308,-9.39483014362339,-5.661819136660084,-0.7032603676906612,7.160994428411124,0.182,0.8180000000000001,8.691569775932727,STABLE_NEGATIVE,False
A61996005,정관신도시롯데캐슬,기장군,정관읍용수리,761.0,67.0814017660044,B,7.515570671308236,MEDIUM,4.513843815997332,5.15749178860605,4.835667802301691,5.0,OK,A61996005,17,13.0,326000000.0,3488509.133765469,101.74,316499548.06868464,340286295.27815783,True,4.5138438159973315,ALL_SAME_DONG,5.0,5.15749178860605,4.835667802301691,29.0,335000000.0,3476723.62993518,101.74,314921365.1799631,338589502.93911195,True,1.1398092781227165,ALL_SAME_DONG,5.0,2.7349237780979863,1.9373665281103514,48.0,330500000.0,3364761.343547437,101.74,313463535.71411014,337022109.2694856,True,2.0806596386490073,ALL_SAME_DONG,5.0,6.750094771049131,4.415377204849069,4.835667802301691,0.0,+++,STABLE_POSITIVE,1.5661700299519046,2.8983012741913394,4.415377204849069,1.9373665281103514,4.835667802301691,0.41994433928784347,STRONG_POSITIVE,0.6436479726087176,False,500,-3.6002625459414004,-0.7081055009332871,2.1558858815407476,5.444167950049347,15.383028535649075,0.698,0.30200000000000005,6.152273450982634,UNCERTAIN,False
A61996102,정관센트럴파크,기장군,정관읍달산리,588.0,48.791114790286976,B,-0.5115400562642147,LOW,1.6548679110974684,-4.433586612825047,-1.3893593508637891,11.0,METHOD_DIRECTION_DISAGREEMENT,A61996102,16,5.0,210000000.0,3294505.2359101074,59.83,214650199.01338366,213552177.26457936,True,1.6548679110974684,DISTRICT_RELAXED,11.0,-4.433586612825047,-1.3893593508637891,16.0,207500000.0,3267471.5548679894,59.83,212956456.55157605,211867098.97391388,True,2.050700431736463,DISTRICT_RELAXED,9.0,-2.228707047178502,-0.0890033077210195,32.0,207500000.0,3267471.5548679894,59.83,213650348.2526941,212557441.1410336,True,2.3671579205908455,DISTRICT_RELAXED,9.0,1.6383061579928193,2.0027320392918324,-1.3893593508637891,0.0,--+,MIXED,1.711362352048254,3.3920913901556213,-0.0890033077210195,-1.3893593508637891,2.0027320392918324,,MIXED_POSITIVE_RESIDUAL,6.088454523922515,False,500,-6.0498748270561515,-0.7834817782731873,0.5757186132499788,1.9543161920039047,5.534436408920945,0.638,0.362,2.737797970277092,UNCERTAIN,False
A61996103,정관신도시휴먼시아2단지,기장군,정관읍,1301.0,57.36440397350993,B,,LOW,,,,,RECENT_PRICE_MISSING,A61996103,16,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False
A61996105,정관LH4단지,기장군,정관읍,964.0,58.230187637969095,B,,LOW,,,,,RECENT_PRICE_MISSING,A61996105,14,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False
A61996106,이지더원2차,기장군,정관읍모전리,756.0,62.76445916114791,B,5.564447803630412,MEDIUM,3.5912185139767683,2.680987995804873,3.1361032548908208,5.0,OK,A61996106,13,13.0,205000000.0,3389349.428569043,59.9984,201033154.90549007,212219539.87819752,True,3.5912185139767683,ALL_SAME_DONG,5.0,2.6809879958048732,3.1361032548908208,23.0,208500000.0,3255779.007738736,59.9984,202011718.88923407,213252555.54404208,True,2.352613784078539,ALL_SAME_DONG,5.0,6.021429158300917,4.187021471189728,37.0,209500000.0,3339260.520757678,59.9984,202011718.88923407,213252555.54404208,True,1.8575929974140148,ALL_SAME_DONG,5.0,4.20835025428985,3.0329716258519324,3.1361032548908208,0.0,+++,STABLE_POSITIVE,0.6386047650648614,1.1540498453377954,3.1361032548908208,3.0329716258519324,4.187021471189728,0.18499386545752708,STRONG_POSITIVE,0.9102305181718955,False,500,-2.5449604239376344,3.1314653327468855,4.755323556661656,6.634338394026444,9.77562036762194,0.942,0.05800000000000005,3.5028730612795584,VERY_STABLE_POSITIVE,False
A61996107,정관동일스위트1차,기장군,정관읍용수리,1758.0,67.0814017660044,B,7.515570671308236,LOW,8.055474314808741,-0.3855275693904758,3.8349733727091326,5.0,METHOD_DIRECTION_DISAGREEMENT,A61996107,13,36.0,237000000.0,3677423.1293199277,59.8302,238286517.59044126,256195109.2201502,True,8.055474314808741,ALL_SAME_DONG,5.0,-0.38552756939047583,3.8349733727091326,86.0,270500000.0,3611578.758093382,79.69875,300325305.3582316,322896465.92625177,True,17.446570432602282,ALL_SAME_DONG,5.0,-1.3293071097470346,8.058631661427624,158.0,280000000.0,3647286.2454620427,84.8734,303176884.15153813,325962357.1390172,True,15.160244577236215,ALL_SAME_DONG,5.0,-1.7107597408744226,6.724742418180896,3.8349733727091326,0.0,+++,STABLE_POSITIVE,2.1590628750021974,4.223658288718491,6.724742418180896,3.8349733727091326,8.058631661427624,0.3478927784324004,NEUTRAL_OR_ZERO,8.441001884199217,False,500,1.4731896641947737,5.131547267328118,7.221360931697044,9.609162479984667,25.235075360770168,0.984,0.016000000000000014,4.4776152126565485,VERY_STABLE_POSITIVE,False
A61996108,정관1차동원로얄듀크,기장군,정관읍달산리,1028.0,39.352041942604856,B,-4.416740932690377,HIGH,12.497362915432207,25.97629655109429,19.23682973326325,10.0,OK,A61996108,13,27.0,260000000.0,3504633.2759276913,79.6089,312929163.7232043,299107893.25871587,True,12.497362915432209,DISTRICT_RELAXED,10.0,25.97629655109429,19.23682973326325,42.0,259500000.0,3519071.642380733,79.6089,311610326.8423993,297847305.9862607,True,12.306173025406629,DISTRICT_RELAXED,11.0,24.378949967318263,18.342561496362446,81.0,227000000.0,3536036.799905538,59.997,245312571.05015644,234477750.311549,True,3.0482540212014353,DISTRICT_RELAXED,8.0,-10.647377419579197,-3.7995616991888808,19.23682973326325,0.0,++-,MIXED,13.049576401271011,23.03639143245213,18.342561496362446,-3.7995616991888808,19.23682973326325,1.158938033376949,STRONG_POSITIVE,13.478933635662083,False,500,5.864684260711205,11.813978766057993,17.09674876839522,18.590259469595235,20.228093082655747,1.0,0.0,6.7762807035372425,VERY_STABLE_POSITIVE,False
A61996109,정관롯데캐슬2차,기장군,정관읍모전리,911.0,57.36440397350993,B,3.173563812215141,MEDIUM,-9.259807186394452,-4.158885729434836,-6.709346457914643,5.0,OK,A61996109,13,17.0,368000000.0,3535915.0751774833,101.8124,327304960.0234355,337692191.79032445,True,-9.259807186394452,ALL_SAME_DONG,5.0,-4.158885729434836,-6.709346457914644,30.0,364000000.0,3535915.0751774833,101.8124,326341783.6167909,336698448.36579084,True,-8.365938106861682,ALL_SAME_DONG,5.0,-5.430707754524656,-6.898322930693169,57.0,365000000.0,3480950.2444129963,101.8124,326292247.58575654,336647340.27720165,True,-8.689345190570853,ALL_SAME_DONG,5.0,-2.4832216778462035,-5.586283434208529,-6.709346457914643,0.0,---,STABLE_NEGATIVE,0.7092754874771161,1.3120394964846405,-6.709346457914644,-6.898322930693169,-5.586283434208529,0.11085921081883386,STRONG_NEGATIVE,5.100921456959616,False,500,-15.435146089770344,-8.225592611305768,-7.261813556994291,-6.5195091914308145,-5.433706907738995,0.0,1.0,1.706083419874953,VERY_STABLE_NEGATIVE,False
A61996110,정관동일스위트2차,기장군,정관읍모전리,1638.0,62.22290286975717,B,5.322194201711206,MEDIUM,8.85711247423535,10.790582935270931,9.823847704753142,5.0,OK,A61996110,13,23.0,210000000.0,3170169.7041897965,59.9856,217695352.80473033,229281522.24909842,True,8.85711247423535,ALL_SAME_DONG,5.0,10.790582935270931,9.823847704753142,48.0,207000000.0,3167657.491590734,59.959649999999996,217510908.775501,229087261.7504401,True,10.154553569189929,ALL_SAME_DONG,5.0,8.47342529020122,9.313989429695575,95.0,230000000.0,3153484.6004835344,78.5355,266165079.28530768,280330901.7020104,True,18.909656306964163,ALL_SAME_DONG,5.0,10.73543037313518,14.822543340049672,9.823847704753142,0.0,+++,STABLE_POSITIVE,3.043875810493771,5.508553910354097,9.823847704753142,9.313989429695575,14.822543340049672,0.26889061029037814,STRONG_POSITIVE,1.933470461035581,False,500,8.308071085803514,10.488980756474216,11.520848614860785,12.454871360365672,14.415386472924688,1.0,0.0,1.9658906038914559,VERY_STABLE_POSITIVE,False
A61996111,정관2차동원로얄듀크,기장군,정관읍매학리,1249.0,72.22753863134659,B,9.88863649337599,HIGH,7.903979650795856,14.210889273545025,11.05743446217044,12.0,OK,A61996111,13,25.0,338000000.0,4329447.418978744,84.999,331422402.60878134,364195559.2603768,True,7.903979650795856,DISTRICT_RELAXED,12.0,14.210889273545025,11.057434462170441,61.0,335000000.0,4235328.996827032,84.999,328683572.9873243,361185896.73348093,True,7.966901569033036,DISTRICT_RELAXED,14.0,16.046722447808627,12.00681200842083,103.0,335000000.0,4247093.799595997,84.999,325965075.71996784,358198577.1532732,True,7.116890391412012,DISTRICT_RELAXED,15.0,5.883429072969726,6.500159732190869,11.05743446217044,0.0,+++,STABLE_POSITIVE,2.943730342641895,5.5066522762299615,11.057434462170441,6.500159732190869,12.00681200842083,0.29871024526427425,STRONG_POSITIVE,6.306909622749169,False,500,-2.0379889332079717,2.7949218254771115,9.801925483716257,15.767384423649618,18.235207921895444,0.828,0.17200000000000004,12.972462598172507,STABLE_POSITIVE,False
A61996112,정관신도시LH5단지,기장군,정관읍,1128.0,39.352041942604856,B,,LOW,,,,,RECENT_PRICE_MISSING,A61996112,12,,,,,,,False,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,,,,,NANANA,INSUFFICIENT,,,,,,,INSUFFICIENT,,False,0,,,,,,,,,,False
A61996114,동일스위트3차,기장군,정관읍모전리,1500.0,62.76445916114791,B,5.564447803630412,MEDIUM,10.029951972586492,7.329654922474971,8.679803447530732,5.0,OK,A61996114,12,33.0,274000000.0,3294357.941402785,84.9174,286807396.2357833,302766644.0962749,True,10.029951972586492,ALL_SAME_DONG,5.0,7.329654922474971,8.67980344753073,63.0,270000000.0,3364268.4383126525,84.9174,286607794.91069895,302555936.0596408,True,11.359054651596146,ALL_SAME_DONG,5.0,2.2322366702566265,6.795645660926386,115.0,261300000.0,3333959.7136431695,84.9174,282906860.30484545,298649064.87939817,True,13.201894375821354,ALL_SAME_DONG,5.0,4.369244895378377,8.785569635599865,8.679803447530732,0.0,+++,STABLE_POSITIVE,1.1196007083138133,1.989923974673479,8.67980344753073,6.795645660926386,8.785569635599865,0.13844439759003185,STRONG_POSITIVE,2.700297050111521,False,500,2.352070826156417,5.177385045666824,6.746100528932739,8.37389882053853,10.567852235926631,0.966,0.03400000000000003,3.196513774871706,VERY_STABLE_POSITIVE,False
A61996115,이진캐스빌,기장군,정관읍용수리,539.0,63.0385761589404,B,5.687280488702173,MEDIUM,-32.61454554970811,-42.87183642801875,-37.74319098886343,5.0,OK,A61996115,11,13.0,398000000.0,5063106.321700356,84.9281,287776388.3532993,304143038.7392083,True,-32.61454554970811,ALL_SAME_DONG,5.0,-42.87183642801875,-37.74319098886343,24.0,410000000.0,4942217.243395962,84.9281,291502497.2323437,308081061.88151836,True,-34.9633156100363,ALL_SAME_DONG,5.0,-43.260054695216944,-39.11168515262662,52.0,391500000.0,4942217.243395962,84.9281,287580272.11903197,303935768.8246143,True,-30.44862240729161,ALL_SAME_DONG,5.0,-42.31872103300422,-36.383671720147916,-37.74319098886343,0.0,---,STABLE_NEGATIVE,1.3640091767804032,2.728013432478704,-37.74319098886343,-39.11168515262662,-36.383671720147916,0.03613634762732129,STRONG_NEGATIVE,10.257290878310641,False,500,-42.437752917032775,-40.492333376906615,-38.55870135007497,-36.09171410007182,-33.423711710954095,0.0,1.0,4.400619276834796,VERY_STABLE_NEGATIVE,False
A61996204,정관현진에버빌,기장군,정관읍모전리,690.0,57.36440397350993,B,3.1735638122151637,LOW,-18.13455514200255,1.3766372171948982,-8.378958962403825,5.0,METHOD_DIRECTION_DISAGREEMENT,A61996204,17,10.0,310000000.0,3353555.1353870137,84.981,255547611.05231178,263657577.5596483,True,-18.13455514200255,ALL_SAME_DONG,5.0,1.3766372171948986,-8.378958962403827,23.0,330000000.0,3270725.6139569515,116.024,332349377.8564645,342896697.44223946,True,3.880463843627036,ALL_SAME_DONG,5.0,2.7144845509173625,3.2974741972721993,47.0,315000000.0,3294582.764625594,84.988,260632547.34097853,268903887.54624635,True,-17.686245606711324,ALL_SAME_DONG,5.0,4.354650339938871,-6.6657976333862266,-8.378958962403825,0.0,-+-,MIXED,6.305299340544361,11.676433159676026,-6.6657976333862266,-8.378958962403827,3.2974741972721993,1.610236085242974,MIXED_POSITIVE_COMPARABLE,19.511192359197448,False,500,-10.079852594995526,-4.579704221303791,3.0302066005506894,5.964048649751314,10.285822579221929,0.67,0.32999999999999996,10.543752871055105,UNCERTAIN,False
A61996303,정관신동아파밀리에,기장군,정관읍용수리,655.0,63.0385761589404,B,5.687280488702173,LOW,-3.2442144731584346,7.991035022239712,2.373410274540639,5.0,METHOD_DIRECTION_DISAGREEMENT,A61996303,17,8.0,367500000.0,3408142.446443476,107.83,337367994.5627021,356555058.6925925,True,-3.2442144731584346,ALL_SAME_DONG,5.0,7.991035022239712,2.373410274540639,23.0,415000000.0,3213642.9856885765,110.33,342960376.79002327,362465495.3831817,True,-15.317951627100767,ALL_SAME_DONG,5.0,13.25419325626973,-1.0318791854155185,40.0,375000000.0,3306130.0194750996,110.33,340721727.28503275,360099527.6016834,True,-4.373208752211877,ALL_SAME_DONG,5.0,7.429791118312612,1.5282911830503676,2.373410274540639,0.0,+-+,MIXED,1.773165479232954,3.4052894599561574,1.5282911830503676,-1.0318791854155185,2.373410274540639,,MIXED_POSITIVE_COMPARABLE,11.235249495398147,False,500,-5.269236371314188,-1.811547553918147,1.063620405017113,4.872908884978772,8.814967546814817,0.61,0.39,6.684456438896919,UNCERTAIN,False
A61996306,정관신도시한진해모로,기장군,정관읍용수리,763.0,72.22753863134659,B,9.88863649337599,LOW,-4.440423990710629,14.77358889900936,5.166582454149365,5.0,METHOD_DIRECTION_DISAGREEMENT,A61996306,17,15.0,410000000.0,3318097.1229148526,122.9131,358613985.16177577,394076018.56883305,True,-4.440423990710629,ALL_SAME_DONG,5.0,14.77358889900936,5.166582454149365,30.0,420500000.0,3318097.1229148526,123.4835,361544913.5865104,397296775.85137075,True,-6.417798529774398,ALL_SAME_DONG,5.0,14.451165008858968,4.016683239542285,57.0,420000000.0,3339200.567938552,122.9131,357000402.03168917,392302874.0684937,True,-7.7582898433396394,ALL_SAME_DONG,5.0,10.648297372680338,1.445003764670349,5.166582454149365,0.0,+++,STABLE_POSITIVE,1.9055161797273343,3.721578689479016,4.016683239542285,1.445003764670349,5.166582454149365,0.5378625901025116,MIXED_POSITIVE_COMPARABLE,19.21401288971999,False,500,-1.2245464231954173,1.1526988841362136,3.966450151491485,5.886622632402863,9.476438889002008,0.878,0.122,4.733923748266649,STABLE_POSITIVE,False
