kapt_code,kapt_name,kb_complex_id,kb_complex_name,kb_url,kb_type_id,type_name,households,supply_area_sqm,exclusive_area_sqm,area_precision,kb_sale_general,kb_sale_upper,kb_sale_lower,kb_jeonse_general,kb_jeonse_upper,kb_jeonse_lower,kb_monthly_deposit,kb_monthly_low,kb_monthly_high,kb_price_date,listing_count,collected_at,source_method
A61783203,LG신주례1단지아파트,5571,LG신주례(1차),https://kbland.kr/map?complex=5571,130252,59평,88,196.12,164.85,display,45000,47000,42000,32500,,,,,,,16,2026-09-18T11:20:47.630474,playwright_dom
A61783402,주례현대무지개아파트,5672,현대무지개타운,https://kbland.kr/map?complex=5672,5523,28평,52,93.44,76.51,display,17250,18250,15750,14750,,,5000,36,41,,6,2026-09-18T11:20:47.630496,playwright_dom
A61783402,주례현대무지개아파트,5672,현대무지개타운,https://kbland.kr/map?complex=5672,54468,30평,535,102.24,84.99,display,20750,22750,17750,16000,,,5000,45,55,,109,2026-09-18T11:20:47.630500,playwright_dom
A61783402,주례현대무지개아파트,5672,현대무지개타운,https://kbland.kr/map?complex=5672,130298,37평,120,123.40,105.24,display,22500,24250,20250,18250,,,,,,,29,2026-09-18T11:20:47.630504,playwright_dom
A61783402,주례현대무지개아파트,5672,현대무지개타운,https://kbland.kr/map?complex=5672,154744,39평,30,129.51,109.64,display,23250,25000,21250,19750,,,,,,,9,2026-09-18T11:20:47.630509,playwright_dom
A61783402,주례현대무지개아파트,5672,현대무지개타운,https://kbland.kr/map?complex=5672,172222,40평,240,134.73,114.62,display,23250,25500,21500,20250,,,,,,,56,2026-09-18T11:20:47.630513,playwright_dom
A61778507,엄궁쌍용스윗닷홈,13777,엄궁동쌍용스윗닷홈,https://kbland.kr/map?complex=13777,13554,25평,345,85.84,59.93,display,20500,21750,18500,16750,,,5000,53,58,,27,2026-09-18T11:20:47.630531,playwright_dom
A61778507,엄궁쌍용스윗닷홈,13777,엄궁동쌍용스윗닷홈,https://kbland.kr/map?complex=13777,61517,35평,222,116.80,84.96,display,30500,32500,28500,22000,,,,,,,30,2026-09-18T11:20:47.630535,playwright_dom
A61778507,엄궁쌍용스윗닷홈,13777,엄궁동쌍용스윗닷홈,https://kbland.kr/map?complex=13777,102172,47평,40,158.43,116.96,display,41000,44000,38500,26500,,,,,,,4,2026-09-18T11:20:47.630540,playwright_dom
A61996303,정관신도시 신동아파밀리에,15935,정관신동아파밀리에,https://kbland.kr/map?complex=15935,15668,39평A,228,131.93,107.83,display,36500,39000,34000,32000,,,3000,110,120,,82,2026-09-18T11:20:47.630571,playwright_dom
A61996303,정관신도시 신동아파밀리에,15935,정관신동아파밀리에,https://kbland.kr/map?complex=15935,63433,39평B,60,132.17,110.33,display,36500,39000,34000,32000,,,3000,110,120,,15,2026-09-18T11:20:47.630576,playwright_dom
A61996303,정관신도시 신동아파밀리에,15935,정관신동아파밀리에,https://kbland.kr/map?complex=15935,103707,43평,112,143.47,116.69,display,43000,45000,40000,34000,,,,,,,55,2026-09-18T11:20:47.630581,playwright_dom
A61996303,정관신도시 신동아파밀리에,15935,정관신동아파밀리에,https://kbland.kr/map?complex=15935,157486,49평B,75,164.15,138.22,display,50000,54000,46000,37000,,,,,,,37,2026-09-18T11:20:47.630585,playwright_dom
A61996303,정관신도시 신동아파밀리에,15935,정관신동아파밀리에,https://kbland.kr/map?complex=15935,134697,49평A,90,165.19,140.11,display,50000,54000,46000,37000,,,,,,,26,2026-09-18T11:20:47.630590,playwright_dom
A61996303,정관신도시 신동아파밀리에,15935,정관신동아파밀리에,https://kbland.kr/map?complex=15935,174045,49평C,30,165.22,139.93,display,50000,54000,46000,37000,,,,,,,16,2026-09-18T11:20:47.630594,playwright_dom
A61996303,정관신도시 신동아파밀리에,15935,정관신동아파밀리에,https://kbland.kr/map?complex=15935,186215,55평,60,182.60,152.64,display,58000,59000,55000,38000,,,,,,,44,2026-09-18T11:20:47.630599,playwright_dom
A61996306,정관한진해모로,15937,정관신도시한진해모로,https://kbland.kr/map?complex=15937,103709,39평C,29,131.78,110.13,display,41500,44500,39000,31000,,,3000,105,113,,10,2026-09-18T11:20:47.630655,playwright_dom
A61996306,정관한진해모로,15937,정관신도시한진해모로,https://kbland.kr/map?complex=15937,15670,39평A,84,131.85,109.63,display,42000,45000,39000,31000,,,3000,105,113,,18,2026-09-18T11:20:47.630663,playwright_dom
A61996306,정관한진해모로,15937,정관신도시한진해모로,https://kbland.kr/map?complex=15937,63435,39평B,116,131.87,109.30,display,42000,45000,39000,31000,,,3000,105,113,,32,2026-09-18T11:20:47.630667,playwright_dom
A61996306,정관한진해모로,15937,정관신도시한진해모로,https://kbland.kr/map?complex=15937,134699,44평A,188,148.59,122.91,display,43000,47000,40000,34000,,,3000,118,125,,82,2026-09-18T11:20:47.630672,playwright_dom
A61996306,정관한진해모로,15937,정관신도시한진해모로,https://kbland.kr/map?complex=15937,157488,44평B,148,148.62,123.48,display,43500,47500,40000,34000,,,3000,118,125,,52,2026-09-18T11:20:47.630676,playwright_dom
A61996306,정관한진해모로,15937,정관신도시한진해모로,https://kbland.kr/map?complex=15937,174047,48평,138,161.52,135.61,display,46500,50500,44250,36000,,,3000,125,130,,33,2026-09-18T11:20:47.630680,playwright_dom
A61996306,정관한진해모로,15937,정관신도시한진해모로,https://kbland.kr/map?complex=15937,186217,52평,60,175.16,147.13,display,51000,56000,49000,38000,,,3000,133,140,,28,2026-09-18T11:20:47.630684,playwright_dom
A10024875,동대신동 브라운스톤하이포레아파트,37881,브라운스톤하이포레,https://kbland.kr/map?complex=37881,191462,24평B,13,81.89,59.92,display,40000,42000,38000,29000,,,,,,,13,2026-09-18T11:20:47.630715,playwright_dom
A10024875,동대신동 브라운스톤하이포레아파트,37881,브라운스톤하이포레,https://kbland.kr/map?complex=37881,181044,25평A,36,82.80,59.96,display,40000,42000,38000,29000,,,,,,,11,2026-09-18T11:20:47.630720,playwright_dom
A10024875,동대신동 브라운스톤하이포레아파트,37881,브라운스톤하이포레,https://kbland.kr/map?complex=37881,36709,29평A,112,98.96,74.44,display,42500,44500,40500,36250,,,,,,,28,2026-09-18T11:20:47.630724,playwright_dom
A10024875,동대신동 브라운스톤하이포레아파트,37881,브라운스톤하이포레,https://kbland.kr/map?complex=37881,82203,29평B,52,99.13,74.90,display,42500,44500,40500,36250,,,,,,,19,2026-09-18T11:20:47.630729,playwright_dom
A10024875,동대신동 브라운스톤하이포레아파트,37881,브라운스톤하이포레,https://kbland.kr/map?complex=37881,118961,30평C,27,99.62,74.43,display,46000,47500,43000,36500,,,,,,,28,2026-09-18T11:20:47.630735,playwright_dom
A10024875,동대신동 브라운스톤하이포레아파트,37881,브라운스톤하이포레,https://kbland.kr/map?complex=37881,146570,33평A,178,111.67,84.95,display,51000,54500,47000,41000,,,,,,,70,2026-09-18T11:20:47.630739,playwright_dom
A10024875,동대신동 브라운스톤하이포레아파트,37881,브라운스톤하이포레,https://kbland.kr/map?complex=37881,166574,33평B,106,111.76,84.94,display,50000,53500,46500,41000,,,,,,,44,2026-09-18T11:20:47.630744,playwright_dom
A10026034,대신푸르지오아파트,30140,대신푸르지오,https://kbland.kr/map?complex=30140,204107,17평B,22,57.80,39.93,display,,,,,,,,,,,6,2026-09-18T11:20:47.630783,playwright_dom
A10026034,대신푸르지오아파트,30140,대신푸르지오,https://kbland.kr/map?complex=30140,1707669,17평A,34,57.80,39.93,display,,,,,,,,,,,8,2026-09-18T11:20:47.630788,playwright_dom
A10026034,대신푸르지오아파트,30140,대신푸르지오,https://kbland.kr/map?complex=30140,198073,25평,56,83.01,59.87,display,49000,50000,44500,33000,,,10000,80,90,,16,2026-09-18T11:20:47.630792,playwright_dom
A10026034,대신푸르지오아파트,30140,대신푸르지오,https://kbland.kr/map?complex=30140,29027,29평,61,99.00,74.61,display,54000,56500,51000,37000,,,10000,85,90,,7,2026-09-18T11:20:47.630796,playwright_dom
A10026034,대신푸르지오아파트,30140,대신푸르지오,https://kbland.kr/map?complex=30140,75446,34평D,112,112.57,84.72,display,63000,66000,56000,42000,,,20000,50,60,,52,2026-09-18T11:20:47.630800,playwright_dom
A10026034,대신푸르지오아파트,30140,대신푸르지오,https://kbland.kr/map?complex=30140,113622,34평B,122,113.35,84.65,display,63000,66000,56000,42000,,,20000,50,60,,29,2026-09-18T11:20:47.630804,playwright_dom
A10026034,대신푸르지오아파트,30140,대신푸르지오,https://kbland.kr/map?complex=30140,142596,34평C,167,114.32,84.94,display,56000,59000,53000,42000,,,20000,50,55,,10,2026-09-18T11:20:47.630808,playwright_dom
A10026034,대신푸르지오아파트,30140,대신푸르지오,https://kbland.kr/map?complex=30140,163721,34평A,176,114.49,84.65,display,63000,66000,56000,42000,,,20000,50,60,,39,2026-09-18T11:20:47.630812,playwright_dom
A10026034,대신푸르지오아파트,30140,대신푸르지오,https://kbland.kr/map?complex=30140,178993,41평,114,138.29,102.79,display,77000,80000,73000,44500,,,,,,,39,2026-09-18T11:20:47.630816,playwright_dom
A10026034,대신푸르지오아파트,30140,대신푸르지오,https://kbland.kr/map?complex=30140,190022,46평,68,152.50,115.82,display,92500,96500,88000,55000,,,,,,,7,2026-09-18T11:20:47.630820,playwright_dom
A10023704,대신해모로센트럴아파트,47314,대신해모로센트럴,https://kbland.kr/map?complex=47314,1419444,18평,20,61.12,39.99,display,,,,,,,,,,,1,2026-09-18T11:20:47.630856,playwright_dom
A10023704,대신해모로센트럴아파트,47314,대신해모로센트럴,https://kbland.kr/map?complex=47314,1419445,22평,20,75.42,49.83,display,,,,,,,,,,,1,2026-09-18T11:20:47.630861,playwright_dom
A10023704,대신해모로센트럴아파트,47314,대신해모로센트럴,https://kbland.kr/map?complex=47314,46035,24평,203,80.16,59.78,display,46000,48000,41500,34500,,,3000,105,115,,48,2026-09-18T11:20:47.630865,playwright_dom
A10023704,대신해모로센트럴아파트,47314,대신해모로센트럴,https://kbland.kr/map?complex=47314,90441,27평,5,92.00,67.67,display,,,,,,,,,,,,2026-09-18T11:20:47.630869,playwright_dom
A10023704,대신해모로센트럴아파트,47314,대신해모로센트럴,https://kbland.kr/map?complex=47314,125477,30평A,56,102.40,76.95,display,57000,59000,53500,40000,,,5000,125,135,,4,2026-09-18T11:20:47.630874,playwright_dom
A10023704,대신해모로센트럴아파트,47314,대신해모로센트럴,https://kbland.kr/map?complex=47314,151377,31평B,115,102.86,76.52,display,57000,59000,53500,40500,,,5000,125,135,,32,2026-09-18T11:20:47.630878,playwright_dom
A10023704,대신해모로센트럴아파트,47314,대신해모로센트럴,https://kbland.kr/map?complex=47314,169937,34평,255,112.75,84.94,display,60000,64000,56000,42000,,,5000,133,143,,110,2026-09-18T11:20:47.630882,playwright_dom
A10023704,대신해모로센트럴아파트,47314,대신해모로센트럴,https://kbland.kr/map?complex=47314,183373,34평,2,114.09,83.89,display,,,,,,,,,,,,2026-09-18T11:20:47.630886,playwright_dom
A10023704,대신해모로센트럴아파트,47314,대신해모로센트럴,https://kbland.kr/map?complex=47314,193090,45평,57,151.82,114.80,display,,,,,,,,,,,32,2026-09-18T11:20:47.630891,playwright_dom
A10024303,영도 센트럴 에일린의뜰,41388,영도센트럴에일린의뜰,https://kbland.kr/map?complex=41388,1709203,17평A,12,58.18,39.90,display,,,,,,,,,,,,2026-09-18T11:20:47.630935,playwright_dom
A10024303,영도 센트럴 에일린의뜰,41388,영도센트럴에일린의뜰,https://kbland.kr/map?complex=41388,1709204,17평B,52,58.23,39.97,display,,,,,,,,,,,,2026-09-18T11:20:47.630940,playwright_dom
A10024303,영도 센트럴 에일린의뜰,41388,영도센트럴에일린의뜰,https://kbland.kr/map?complex=41388,40174,21평A,24,72.63,49.95,display,,,,,,,,,,,6,2026-09-18T11:20:47.630944,playwright_dom
A10024303,영도 센트럴 에일린의뜰,41388,영도센트럴에일린의뜰,https://kbland.kr/map?complex=41388,85290,21평B,12,72.63,49.95,display,,,,,,,,,,,5,2026-09-18T11:20:47.630948,playwright_dom
A10024303,영도 센트럴 에일린의뜰,41388,영도센트럴에일린의뜰,https://kbland.kr/map?complex=41388,121432,24평,297,82.62,59.97,display,40000,43500,38000,29000,,,5000,90,98,,64,2026-09-18T11:20:47.630952,playwright_dom
A10024303,영도 센트럴 에일린의뜰,41388,영도센트럴에일린의뜰,https://kbland.kr/map?complex=41388,148402,30평B,57,100.22,72.38,display,44250,47000,41500,30500,,,5000,100,110,,18,2026-09-18T11:20:47.630956,playwright_dom
A10024303,영도 센트럴 에일린의뜰,41388,영도센트럴에일린의뜰,https://kbland.kr/map?complex=41388,167858,30평A,76,100.94,72.90,display,44250,47000,41500,30500,,,5000,100,110,,13,2026-09-18T11:20:47.630961,playwright_dom
A10024303,영도 센트럴 에일린의뜰,41388,영도센트럴에일린의뜰,https://kbland.kr/map?complex=41388,181926,34평B,132,115.63,84.94,display,51250,58000,46250,36000,,,5000,113,128,,33,2026-09-18T11:20:47.630965,playwright_dom
A10024303,영도 센트럴 에일린의뜰,41388,영도센트럴에일린의뜰,https://kbland.kr/map?complex=41388,192066,34평A,375,115.65,84.88,display,51250,58000,46250,36000,,,5000,113,128,,93,2026-09-18T11:20:47.630969,playwright_dom
A10024303,영도 센트럴 에일린의뜰,41388,영도센트럴에일린의뜰,https://kbland.kr/map?complex=41388,199566,35평D,27,116.21,84.95,display,51250,58000,46250,36000,,,5000,113,128,,7,2026-09-18T11:20:47.630974,playwright_dom
A10024303,영도 센트럴 에일린의뜰,41388,영도센트럴에일린의뜰,https://kbland.kr/map?complex=41388,205243,35평C,97,116.40,84.97,display,51250,58000,46250,36000,,,5000,113,128,,39,2026-09-18T11:20:47.630977,playwright_dom
A10024303,영도 센트럴 에일린의뜰,41388,영도센트럴에일린의뜰,https://kbland.kr/map?complex=41388,209552,40평,55,133.78,102.96,display,,,,,,,,,,,28,2026-09-18T11:20:47.630982,playwright_dom
A10023040,양정 포레힐즈 스위첸,49327,양정포레힐즈스위첸,https://kbland.kr/map?complex=49327,47996,25평A,273,83.03,59.93,display,63000,64500,57500,34500,,,3000,123,133,,131,2026-09-18T11:20:47.631014,playwright_dom
A10023040,양정 포레힐즈 스위첸,49327,양정포레힐즈스위첸,https://kbland.kr/map?complex=49327,92170,25평B,82,83.64,59.99,display,63000,64500,57500,34500,,,3000,123,133,,58,2026-09-18T11:20:47.631021,playwright_dom
A10023040,양정 포레힐즈 스위첸,49327,양정포레힐즈스위첸,https://kbland.kr/map?complex=49327,126848,30평A,132,101.48,73.84,display,70000,72000,65500,37500,,,3000,145,155,,65,2026-09-18T11:20:47.631026,playwright_dom
A10023040,양정 포레힐즈 스위첸,49327,양정포레힐즈스위첸,https://kbland.kr/map?complex=49327,152400,31평B,24,103.40,73.96,display,70000,72000,65500,37500,,,3000,145,155,,15,2026-09-18T11:20:47.631030,playwright_dom
A10023040,양정 포레힐즈 스위첸,49327,양정포레힐즈스위첸,https://kbland.kr/map?complex=49327,170626,35평B,162,116.74,84.99,display,77250,79500,70000,46500,,,3000,165,173,,81,2026-09-18T11:20:47.631034,playwright_dom
A10023040,양정 포레힐즈 스위첸,49327,양정포레힐즈스위첸,https://kbland.kr/map?complex=49327,183858,35평A,495,117.25,84.97,display,76750,79000,69500,46500,,,3000,165,173,,367,2026-09-18T11:20:47.631039,playwright_dom
A10023040,양정 포레힐즈 스위첸,49327,양정포레힐즈스위첸,https://kbland.kr/map?complex=49327,193404,42평A,78,140.11,102.93,display,,,,,,,,,,,103,2026-09-18T11:20:47.631046,playwright_dom
A10023040,양정 포레힐즈 스위첸,49327,양정포레힐즈스위첸,https://kbland.kr/map?complex=49327,200540,42평B,16,140.38,102.98,display,,,,,,,,,,,26,2026-09-18T11:20:47.631050,playwright_dom
A10023616,래미안 어반파크,46155,"래미안어반파크(1,2단지)",https://kbland.kr/map?complex=46155,44890,23평A,6,78.23,51.95,display,,,,,,,,,,,8,2026-09-18T11:20:47.631129,playwright_dom
A10023616,래미안 어반파크,46155,"래미안어반파크(1,2단지)",https://kbland.kr/map?complex=46155,89429,23평B,6,78.41,51.95,display,,,,,,,,,,,3,2026-09-18T11:20:47.631134,playwright_dom
A10023616,래미안 어반파크,46155,"래미안어반파크(1,2단지)",https://kbland.kr/map?complex=46155,124669,23평C,12,78.55,51.93,display,,,,,,,,,,,11,2026-09-18T11:20:47.631139,playwright_dom
A10023616,래미안 어반파크,46155,"래미안어반파크(1,2단지)",https://kbland.kr/map?complex=46155,150769,23평D,12,78.66,51.91,display,,,,,,,,,,,8,2026-09-18T11:20:47.631143,playwright_dom
A10023616,래미안 어반파크,46155,"래미안어반파크(1,2단지)",https://kbland.kr/map?complex=46155,169504,24평,351,82.53,59.76,display,62750,63900,59750,36500,,,,,,,115,2026-09-18T11:20:47.631148,playwright_dom
A10023616,래미안 어반파크,46155,"래미안어반파크(1,2단지)",https://kbland.kr/map?complex=46155,225235,30평,149,102.41,74.97,display,67750,70900,65000,38750,,,,,,,27,2026-09-18T11:20:47.631152,playwright_dom
A10023616,래미안 어반파크,46155,"래미안어반파크(1,2단지)",https://kbland.kr/map?complex=46155,183040,34평A,718,115.64,84.94,display,78250,84750,71750,44500,,,,,,,252,2026-09-18T11:20:47.631157,playwright_dom
A10023616,래미안 어반파크,46155,"래미안어반파크(1,2단지)",https://kbland.kr/map?complex=46155,192851,35평D,340,115.85,84.89,display,78250,84750,71750,44500,,,,,,,99,2026-09-18T11:20:47.631161,playwright_dom
A10023616,래미안 어반파크,46155,"래미안어반파크(1,2단지)",https://kbland.kr/map?complex=46155,200155,35평C,202,116.51,84.85,display,78250,84750,71750,44500,,,,,,,107,2026-09-18T11:20:47.631165,playwright_dom
A10023616,래미안 어반파크,46155,"래미안어반파크(1,2단지)",https://kbland.kr/map?complex=46155,205676,35평B,404,116.99,84.86,display,78250,84750,71750,44500,,,,,,,150,2026-09-18T11:20:47.631173,playwright_dom
A10023616,래미안 어반파크,46155,"래미안어반파크(1,2단지)",https://kbland.kr/map?complex=46155,209868,38평,12,127.54,91.36,display,,,,,,,,,,,7,2026-09-18T11:20:47.631182,playwright_dom
